loss,acc,val_loss,val_acc
0.6848981261253357,65.71429,0.6293325424194336,71.42857
0.6627257227897644,57.142857,0.6493810415267944,71.42857
0.6312607049942016,65.71429,0.6324859857559204,57.14286
0.6080657005310058,74.28571,0.6514608263969421,71.42857
0.6022647976875305,77.14286,0.6640061736106873,64.28572
0.5827862858772278,82.85714,0.6554580926895142,78.571434
0.5528128623962403,84.28571,0.6269311904907227,78.571434
0.5449309587478638,85.71429,0.660549521446228,71.42857
0.5102560877799988,91.42857,0.6943092942237854,64.28572
0.501644515991211,91.42857,0.6444272398948669,71.42857
0.516216617822647,84.28571,0.5817326307296753,78.571434
0.4993240058422089,84.28571,0.6555938720703125,64.28572
0.4516457676887512,97.14286,0.6736862063407898,64.28572
0.4654461145401001,91.42857,0.6942449808120728,64.28572
0.43967110514640806,94.28571,0.689634382724762,64.28572
0.4317369818687439,97.14286,0.7344732880592346,64.28572
0.45824376940727235,90.0,0.8184468150138855,64.28572
0.4239393711090088,92.85714,0.8350633978843689,64.28572
0.4195940673351288,95.71429,0.8004142642021179,64.28572
0.3952012538909912,97.14286,0.8481115102767944,64.28572
0.39052208662033083,100.0,0.8780871033668518,64.28572
0.3875672876834869,95.71429,0.8651321530342102,64.28572
0.3757730484008789,100.0,0.9808043241500854,64.28572
0.37307103276252745,98.57143,0.9529940485954285,64.28572
0.37837384939193724,98.57143,0.8648367524147034,57.14286
0.3640076696872711,98.57143,0.9010241627693176,64.28572
0.361136919260025,98.57143,1.0347132682800293,64.28572
0.38432244658470155,100.0,1.0323131084442139,64.28572
0.3649472177028656,98.57143,1.0115026235580444,64.28572
0.3611162602901459,100.0,1.2280796766281128,57.14286
0.3615913689136505,100.0,1.2461713552474976,64.28572
0.3547110378742218,100.0,1.047133207321167,57.14286
0.35078683495521545,100.0,1.0308245420455933,64.28572
0.35144383311271665,100.0,1.0802948474884033,57.14286
0.34306053519248964,100.0,1.0717968940734863,57.14286
0.3421979546546936,100.0,1.1741924285888672,64.28572
0.35156195163726806,100.0,1.2561135292053223,57.14286
0.34807347059249877,100.0,1.1082851886749268,64.28572
0.3402265846729279,100.0,1.0467782020568848,64.28572
0.36305959820747374,100.0,1.02122163772583,57.14286
0.3466918349266052,100.0,1.1503992080688477,57.14286
0.3531686842441559,100.0,1.0881961584091187,64.28572
0.34796496033668517,100.0,1.1427713632583618,57.14286
0.3517457008361816,100.0,1.1299941539764404,57.14286
0.3505571782588959,100.0,1.0360609292984009,57.14286
0.34583038091659546,100.0,0.9073262810707092,57.14286
0.34781312942504883,100.0,1.038379192352295,64.28572
0.34414094090461733,100.0,1.0968196392059326,64.28572
0.35045076012611387,100.0,1.1613882780075073,57.14286
0.35450142025947573,100.0,1.0598106384277344,64.28572
0.348577606678009,100.0,1.0683095455169678,57.14286
0.3529488444328308,100.0,1.1458680629730225,57.14286
0.3516685783863068,100.0,1.1324067115783691,64.28572
0.3399804472923279,100.0,1.2601507902145386,57.14286
0.3485405683517456,100.0,1.1229448318481445,64.28572
0.349903815984726,100.0,1.29226553440094,64.28572
0.3467552661895752,100.0,1.15556800365448,57.14286
0.34052749872207644,100.0,1.1900787353515625,64.28572
0.3429109036922455,100.0,1.1117820739746094,64.28572
0.34355815649032595,100.0,1.1508004665374756,57.14286
0.3367244303226471,100.0,1.0688941478729248,57.14286
0.34098469018936156,100.0,1.0860041379928589,57.14286
0.3420078992843628,100.0,1.1231942176818848,64.28572
0.34423854351043703,100.0,1.098841905593872,57.14286
0.3429477035999298,100.0,1.103450059890747,64.28572
0.3471168875694275,100.0,1.0827966928482056,64.28572
0.3451686501502991,100.0,1.0573806762695312,64.28572
0.3377674162387848,100.0,1.1411209106445312,64.28572
0.3384477198123932,100.0,1.2419458627700806,57.14286
0.3450829088687897,100.0,1.1466048955917358,64.28572
0.354129433631897,100.0,1.077072024345398,64.28572
0.34364410042762755,98.57143,1.1531957387924194,64.28572
0.34755992889404297,100.0,1.211201548576355,64.28572
0.34469016790390017,100.0,1.1070923805236816,64.28572
0.3511990189552307,100.0,1.0793018341064453,64.28572
0.34265912175178526,100.0,1.0609126091003418,64.28572
0.3400262713432312,100.0,1.1097195148468018,57.14286
0.34036409854888916,100.0,1.1551212072372437,64.28572
0.33799967765808103,100.0,1.0969704389572144,64.28572
0.3379623591899872,100.0,1.2437180280685425,57.14286
0.3356687903404236,100.0,1.0818674564361572,64.28572
0.350777804851532,100.0,1.181526780128479,57.14286
0.3486698567867279,100.0,1.0842126607894897,64.28572
0.34146134853363036,100.0,1.131857991218567,64.28572
0.34101307988166807,100.0,1.1542490720748901,64.28572
0.33670352697372435,100.0,1.192504644393921,64.28572
0.34020309448242186,100.0,1.2532542943954468,57.14286
0.3384562134742737,100.0,1.20321524143219,57.14286
0.3392572045326233,100.0,1.1510510444641113,64.28572
0.33765535354614257,100.0,1.2057571411132812,57.14286
0.34105132818222045,100.0,1.070145845413208,64.28572
0.33484010100364686,100.0,1.153841495513916,57.14286
0.34324286580085756,100.0,1.1302869319915771,64.28572
0.3378229260444641,100.0,1.1787946224212646,57.14286
0.3376087427139282,100.0,1.1461539268493652,64.28572
0.33482428789138796,100.0,1.1290122270584106,64.28572
0.3495770812034607,100.0,1.12350594997406,64.28572
0.33959288597106935,100.0,1.121280550956726,64.28572
0.3437845528125763,100.0,1.1526859998703003,57.14286
0.33782880306243895,100.0,1.1589055061340332,57.14286
0.33984994888305664,100.0,1.201158046722412,57.14286
0.3431130230426788,100.0,1.115058183670044,64.28572
0.3442015588283539,100.0,1.1635656356811523,57.14286
0.3423173248767853,100.0,1.121626615524292,64.28572
0.3460239231586456,100.0,1.1862872838974,57.14286
0.338946795463562,100.0,1.15615713596344,57.14286
0.34122568368911743,100.0,1.1689022779464722,57.14286
0.3443873941898346,100.0,1.1135611534118652,64.28572
0.34038072228431704,100.0,1.1049988269805908,64.28572
0.33884871006011963,100.0,1.1809381246566772,57.14286
0.33921986222267153,100.0,1.143832802772522,64.28572
0.3430000483989716,100.0,1.095249056816101,64.28572
0.33814401626586915,100.0,1.1728742122650146,57.14286
0.34301488995552065,100.0,1.2086302042007446,57.14286
0.33621551990509035,100.0,1.1864687204360962,57.14286
0.3400073766708374,100.0,1.0735210180282593,64.28572
0.3381899118423462,100.0,1.149814486503601,57.14286
0.34179373979568484,100.0,1.1802536249160767,64.28572
0.34329262375831604,100.0,1.1351442337036133,57.14286
0.34097177982330323,100.0,1.1598812341690063,64.28572
